theme,ticker,article_count_7d,source_breadth_7d,matched_item_count,sample_headlines,explicit_mention_count_7d,bucket_type,bucket_weight,rank,attention_score,theme_adjusted_confidence,theme_narrative_type,theme_article_count_7d,unique_ticker_count_7d,top_ticker_share_7d,pure_play_ratio_7d,company_name,sector,industry,price_return_5d,price_return_1m,price_return_3m,relative_return_1m_spy,price_state,article_exposure_pct,source_breadth_pct,context_relevance_pct,article_exposure_effective,source_breadth_effective,context_relevance_effective,pure_play_fit,price_confirmation,company_narrative_score,company_narrative_role,interpretation_flag
Grid And Power Equipment,FLNC,0,0,0,,0,pure_play,100.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,1.862344414024686,-4.696968897862419,-60.96804187905622,-14.427895677626855,lagging,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,100.0,22.048592788539786,50.34939418143887,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,ENPH,0,0,0,,0,enabler,80.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,0.9119573412293523,2.8917991264751253,-7.154501793153356,-6.839127653289313,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,80.0,45.39623761531109,49.85154090545456,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,AMZN,0,0,0,,0,adopter,55.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,55.0,64.44516798665245,47.708880461155765,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,GOOGL,0,0,0,,0,adopter,55.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,extended,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,55.0,64.2670661272026,47.682165182238286,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,GOOG,0,0,0,,0,adopter,55.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,55.0,63.98626176613048,47.640044528077475,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Grid And Power Equipment,MSFT,0,0,0,,0,adopter,55.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,55.0,52.97173232563716,45.987865112003476,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,META,0,0,0,,0,adopter,55.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,55.0,47.74606193010166,45.20401455267315,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,NEE,0,0,0,,0,sympathetic,35.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,-0.2590405082025682,3.8067493276251696,9.115477328447865,-5.9241774521392685,neutral,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,35.0,46.40268283657613,41.00250768864432,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,SO,0,0,0,,0,sympathetic,35.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,1.6841396845838297,-0.969674456088876,7.349458245307394,-10.700601235853314,lagging,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,35.0,26.148616674490682,37.9643977643315,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,DUK,0,0,0,,0,sympathetic,35.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,,,,0.1799653537143619,-2.5721062237418435,6.123468042104729,-12.303033003506282,lagging,47.368421052631575,47.368421052631575,52.63157894736842,47.368421052631575,47.368421052631575,52.63157894736842,35.0,24.385941730072425,37.69999652266876,mapped_watch,mapped_only_needs_news_confirmation
Grid And Power Equipment,ORCL,1,1,0,Bloom Energy (BE) Is Up 25.7% After Securing Oracle AI Data Center Power Deal - Has The Bull Case Changed?,0,api_related_news,35.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,10.406114916256405,26.336372183140668,18.87886497153697,16.532612258895288,confirming,97.36842105263158,97.36842105263158,52.63157894736842,24.342105263157894,24.342105263157894,13.157894736842104,35.0,81.12700146205843,32.75457653509824,api_related_indirect,news_linked_but_derivative_theme
Grid And Power Equipment,JPM,1,1,0,JPMorgan and Susquehanna Both Boost Bloom Energy Price Targets: Is the Data Center Power Play Heating Up?,0,api_related_news,35.0,6,66.21875,low,derivative_mention,6,2,0.5,0.0,JP Morgan Chase & Co. Common Stock,Finance,Major Banks,-0.5747338175514316,4.809609364686951,-1.1450659819490006,-4.994150559558429,neutral,97.36842105263158,97.36842105263158,52.63157894736842,24.342105263157894,24.342105263157894,13.157894736842104,35.0,47.447562361759346,27.702660670053376,api_related_indirect,news_linked_but_derivative_theme
Nuclear Renaissance,SMR,2,1,2,Steffan Szumowki from the Nuclear Energy Content Hub Details Investing in X-energy Without the Pre-Revenue IPO Risk | 1 Overlooked Detail to Watch as NuScale's SMR Project Moves Forward,1,explicit_news_linked,85.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,100.0,95.0,100.0,100.0,95.0,100.0,85.0,50.0,89.0,explicit_news_linked,normal
Nuclear Renaissance,NVDA,1,1,1,NVIDIA Broadens AI Reach Into Quantum Nuclear Power And Healthcare Robotics,1,explicit_news_linked,85.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,NVIDIA Corporation Common Stock,Technology,Semiconductors,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,neutral,92.5,95.0,92.5,92.5,95.0,92.5,85.0,54.430133319075864,85.53951999786138,explicit_news_linked,normal
Nuclear Renaissance,BWXT,0,0,0,,0,pure_play,100.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,100.0,50.0,54.95,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,CCJ,0,0,0,,0,pure_play,100.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,100.0,50.0,54.95,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,LEU,0,0,0,,0,pure_play,100.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,100.0,50.0,54.95,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,NNE,0,0,0,,0,pure_play,100.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,100.0,50.0,54.95,mapped_pure_play_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,CEG,0,0,0,,0,enabler,80.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Constellation Energy Corporation Common Stock ,Utilities,Electric Utilities: Central,5.884668887113098,17.64064831330936,20.74269664481756,7.836888389063979,confirming,45.0,45.0,45.0,45.0,45.0,45.0,80.0,71.561705205244,54.1842557807866,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,GEV,0,0,0,,0,enabler,80.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,GE Vernova Inc. Common Stock,,,1.5124911510153938,23.18356539833848,41.75821801847073,13.3798054740931,extended,45.0,45.0,45.0,45.0,45.0,45.0,80.0,57.65891399877603,52.09883709981641,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Nuclear Renaissance,VST,0,0,0,,0,enabler,80.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Vistra Corp. Common Stock,Utilities,Electric Utilities: Central,0.6175585936760042,6.943076330586773,6.102054367624654,-2.8606835936586075,neutral,45.0,45.0,45.0,45.0,45.0,45.0,80.0,49.794376024249146,50.91915640363737,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,ORCL,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Oracle Corporation Common Stock,Technology,Computer Software: Prepackaged Software,10.406114916256405,26.336372183140668,18.87886497153697,16.532612258895288,confirming,45.0,45.0,45.0,45.0,45.0,45.0,55.0,81.12700146205843,50.61905021930877,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,AMZN,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,45.0,45.0,45.0,45.0,45.0,45.0,55.0,64.44516798665245,48.11677519799787,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Nuclear Renaissance,GOOGL,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Alphabet Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,10.801074650107466,29.190976424180825,14.16586043636583,19.387216499935445,extended,45.0,45.0,45.0,45.0,45.0,45.0,55.0,64.2670661272026,48.09005991908039,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Nuclear Renaissance,GOOG,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Alphabet Inc. Class C Capital Stock,Technology,Computer Software: Programming Data Processing,10.443167926596232,28.93569973229708,12.72684361403018,19.1319398080517,extended,45.0,45.0,45.0,45.0,45.0,45.0,55.0,63.98626176613048,48.04793926491958,mapped_watch,mapped_only_needs_news_confirmation;price_risk
Nuclear Renaissance,MSFT,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,45.0,45.0,45.0,45.0,45.0,45.0,55.0,52.97173232563716,46.39575984884558,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,META,0,0,0,,0,adopter,55.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,45.0,45.0,45.0,45.0,45.0,45.0,55.0,47.74606193010166,45.61190928951525,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,UEC,0,0,0,,0,sympathetic,35.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,35.0,50.0,41.95,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,URA,0,0,0,,0,sympathetic,35.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,35.0,50.0,41.95,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,URNM,0,0,0,,0,sympathetic,35.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,35.0,50.0,41.95,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,UUUU,0,0,0,,0,sympathetic,35.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,45.0,45.0,45.0,45.0,45.0,45.0,35.0,50.0,41.95,mapped_watch,mapped_only_needs_news_confirmation
Nuclear Renaissance,OKLO,1,1,1,NVIDIA Broadens AI Reach Into Quantum Nuclear Power And Healthcare Robotics,0,api_related_news,35.0,7,62.1875,low,noise_possible,4,3,0.5,0.75,,,,,,,,,92.5,95.0,92.5,23.125,23.75,23.125,35.0,50.0,29.59375,api_related_indirect,normal
GLP-1 And Obesity Drugs,LLY,15,4,12,Novo Nordisk Obesity Pill Momentum Meets Valuation Gap And Risk Flags | Eli Lilly Captures 60% of the GLP-1 Market as Mounjaro Revenue Soars 125% | Novo Nordisk Before Q1 Earnings: How Should Investors Play the Stock?,1,explicit_news_linked,85.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Eli Lilly and Company Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,12.219678237181776,5.7968190166654665,-2.0950576956059064,-4.006940907579914,neutral,100.0,100.0,100.0,100.0,100.0,100.0,85.0,48.53349297893571,89.28002394684036,explicit_news_linked,normal
GLP-1 And Obesity Drugs,NVO,0,0,0,,0,pure_play,100.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Novo Nordisk A/S Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,8.647076831731159,21.979824858886367,-7.812192152405128,12.176064934640989,confirming,50.0,50.0,50.0,50.0,50.0,50.0,100.0,76.3347994053787,62.15021991080681,mapped_pure_play_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,HIMS,0,0,0,,0,adopter,55.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Hims & Hers Health Inc. Class A Common Stock,Health Care,Medical/Nursing Services,-5.231096712485406,30.103299863258215,3.563037646012246,20.299539939012835,confirming,50.0,50.0,50.0,50.0,50.0,50.0,55.0,85.27062191018774,54.49059328652817,mapped_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,VKTX,0,0,0,,0,pure_play,100.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Viking Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,-5.449210938276572,-9.740643311080744,4.1312484151366125,-19.54440323532612,lagging,50.0,50.0,50.0,50.0,50.0,50.0,100.0,16.44228441841488,53.16634266276223,mapped_pure_play_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,AMGN,0,0,0,,0,enabler,80.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Amgen Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),-5.174192933783772,-6.004614205688663,-4.240768854900201,-15.808374129934045,lagging,50.0,50.0,50.0,50.0,50.0,50.0,80.0,20.55191643434616,49.78278746515193,mapped_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,MRK,0,0,0,,0,enabler,80.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Merck & Company Inc. Common Stock (new),Health Care,Biotechnology: Pharmaceutical Preparations,3.176408966060662,-6.0612304846745735,-1.272566478192605,-15.864990408919954,lagging,50.0,50.0,50.0,50.0,50.0,50.0,80.0,20.489638527461665,49.77344577911925,mapped_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,PFE,0,0,0,,0,enabler,80.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Pfizer Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,-1.284363068716554,-6.072941864246539,1.4353889917934517,-15.87670178849192,lagging,50.0,50.0,50.0,50.0,50.0,50.0,80.0,20.4767560099325,49.77151340148988,mapped_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,TNDM,0,0,0,,0,sympathetic,35.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,Tandem Diabetes Care Inc. Common Stock,Health Care,Medical/Dental Instruments,2.7375214807086934,-0.1564981039442359,-1.543215721026325,-9.960258028189616,neutral,50.0,50.0,50.0,50.0,50.0,50.0,35.0,41.98484414626503,43.997726621939755,mapped_watch,mapped_only_needs_news_confirmation
GLP-1 And Obesity Drugs,DXCM,0,0,0,,0,sympathetic,35.0,8,58.28125,medium,emerging_watch,69,1,1.0,1.0,DexCom Inc. Common Stock,Health Care,Medical/Dental Instruments,-0.539446555074985,-6.660337202103883,-17.632273820609846,-16.464097126349262,lagging,50.0,50.0,50.0,50.0,50.0,50.0,35.0,19.830621138289423,40.674593170743414,mapped_watch,mapped_only_needs_news_confirmation
Regulatory And Legal Risk,META,1,1,1,Meta seeks to fend off EU order to allow rival AI chatbots on WhatsApp at hearing,1,explicit_news_linked,85.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,Meta Platforms Inc. Class A Common Stock,Technology,Computer Software: Programming Data Processing,-10.308489635870131,5.080972608634515,-12.873998133729591,-4.722787315610865,neutral,35.714285714285715,35.714285714285715,42.857142857142854,35.714285714285715,35.714285714285715,42.857142857142854,85.0,47.74606193010166,48.80476643237239,explicit_news_linked,normal
Regulatory And Legal Risk,INTC,4,2,4,Intel Clears Antitrust Hurdle For SambaNova Deal | 'U.S. Antitrust Authorities Clear Intel's SambaNova Systems Transaction' - Reuters Citing Filing | Intel's SambaNova deal gets U.S. antitrust clearance,0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,,,,28.924992812463746,114.5872434356856,121.25360324298065,104.85631665592118,overheated,100.0,85.71428571428571,100.0,25.0,21.428571428571427,25.0,35.0,61.0,32.042857142857144,api_related_indirect,normal;price_risk
Regulatory And Legal Risk,AAPL,2,2,2,"Apple says India antitrust body overstepping judicial authority as spat intensifies | Apple accuses India watchdog of exceeding powers, seeks to stall antitrust case: filing",0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,78.57142857142857,85.71428571428571,78.57142857142857,19.642857142857142,21.428571428571427,19.642857142857142,35.0,51.18149825295629,27.623653309372013,api_related_indirect,normal
Regulatory And Legal Risk,XOM,2,2,2,US Justice Dept sues to block Minnesota's climate change lawsuit | Exxon Mobil Lawsuit Tests Orphaned Well Accounting And ESG Risk Perceptions,0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,,,,2.4873772435670016,-5.548756021510437,8.0731250641223,-15.279682801274877,lagging,78.57142857142857,85.71428571428571,78.57142857142857,19.642857142857142,21.428571428571427,19.642857142857142,35.0,21.11162695252697,23.113172614307615,api_related_indirect,normal
Regulatory And Legal Risk,AMZN,1,1,1,Amazon Lawsuit Puts Marketplace Safety And Long Term Costs In Focus,0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,35.714285714285715,35.714285714285715,42.857142857142854,8.928571428571429,8.928571428571429,10.714285714285714,35.0,64.44516798665245,22.827489483712153,api_related_indirect,normal;price_risk
Regulatory And Legal Risk,TSLA,1,1,1,Elon Musk settles SEC Twitter disclosures lawsuit for $1.5 million,0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,neutral,35.714285714285715,35.714285714285715,42.857142857142854,8.928571428571429,8.928571428571429,10.714285714285714,35.0,54.9163270296372,21.398163340159865,api_related_indirect,normal
Regulatory And Legal Risk,JPM,1,1,0,Why The Narrative Around iRhythm Holdings (IRTC) Is Shifting After Valuation And DOJ Updates,0,api_related_news,35.0,10,53.40625,high,sustained_narrative,22,7,0.3333333333333333,0.5,JP Morgan Chase & Co. Common Stock,Finance,Major Banks,-0.5747338175514316,4.809609364686951,-1.1450659819490006,-4.994150559558429,neutral,35.714285714285715,35.714285714285715,14.285714285714285,8.928571428571429,8.928571428571429,3.571428571428571,35.0,47.447562361759346,18.84927721140676,api_related_indirect,normal
Smartphone And Devices,AAPL,32,5,33,"Apple (AAPL) Stock Trades Up, Here Is Why | How The Investment Story For Qualcomm (QCOM) Is Shifting With AI And Smartphone Uncertainty | AAPL Q1 Deep Dive: Leadership Transition and Broad-Based Growth Drive Outperformance",3,explicit_news_linked,85.0,11,49.40625,medium,emerging_watch,57,1,1.0,1.0,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,100.0,100.0,100.0,100.0,100.0,100.0,85.0,51.18149825295629,89.67722473794345,explicit_news_linked,normal
Tariffs And Supply Chain,AAPL,6,2,5,"Tim Cook Says Apple Is Pursuing Tariff Refunds, Will Reinvest Any Windfall Into New US Innovation, Manufacturing Projects | Trump raises tariffs on EU vehicles | Wall Street Splits on Apple After Q2 Beat: Is the Growth Story Real or Just a Tariff Bounce?",1,explicit_news_linked,85.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,,,,3.416940745437902,8.151126978879851,3.986175120430979,-1.5797998008845866,neutral,85.71428571428571,71.42857142857143,100.0,85.71428571428571,71.42857142857143,100.0,85.0,51.18149825295629,81.82008188080059,explicit_news_linked,normal
Tariffs And Supply Chain,AMZN,13,3,0,"Supply Chain Stocks Are Plunging on Amazon's Logistics Launch. 1 Reason To Buy the Dip | Amazon Readies Supply Chain Services To Businesses. These Stocks Fall. | FedEx Slides 9%, UPS Sinks 10% as Amazon Supply Chain Services Goes Live: How Real Is the Threat?",0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,Amazon.com Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,5.987673108221658,29.352887205498867,15.3507692701206,19.549127281253487,extended,100.0,100.0,50.0,25.0,25.0,12.5,35.0,64.44516798665245,30.416775197997865,api_related_indirect,normal;price_risk
Tariffs And Supply Chain,INTC,3,2,0,Intel Shares Rise as Apple Explores Expanding Chip Supply Chain | TSMC Stock Holds Firm As $56 Billion AI Expansion Defies Apple Supply Chain Rumors | Apple's chip talks with Intel and Samsung signal a structural shift in how Big Tech thinks about supply chain risk,0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,,,,28.924992812463746,114.5872434356856,121.25360324298065,104.85631665592118,overheated,71.42857142857143,71.42857142857143,50.0,17.857142857142858,17.857142857142858,12.5,35.0,61.0,26.685714285714283,api_related_indirect,normal;price_risk
Tariffs And Supply Chain,NVDA,2,2,0,Nvidia’s pivot to physical AI ignites rally across Asian supply chain | Nvidia's China Exposure Back In Focus As Senator Coons Probes H200 Export Claims,0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,NVIDIA Corporation Common Stock,Technology,Semiconductors,-7.369700985139271,11.157401144065604,9.499115003212854,1.353641219820224,neutral,57.14285714285714,71.42857142857143,50.0,14.285714285714285,17.857142857142858,12.5,35.0,54.430133319075864,24.450234283575664,api_related_indirect,normal
Tariffs And Supply Chain,TSLA,1,1,0,The Reason GM Stock Is Beating Ford and Tesla. (It Has Nothing to Do With Cars or Tariffs.),0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,Tesla Inc. Common Stock,Industrials,Auto Manufacturing,4.713846769159691,11.5993954263941,-6.686652030822781,1.7956355021487198,neutral,28.57142857142857,28.57142857142857,50.0,7.142857142857142,7.142857142857142,12.5,35.0,54.9163270296372,20.951734768731296,api_related_indirect,normal
Tariffs And Supply Chain,MSFT,1,1,0,"Medline officially launches Mpower™, a digital control tower designed to predict, respond and resolve supply chain risks",0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,28.57142857142857,28.57142857142857,50.0,7.142857142857142,7.142857142857142,12.5,35.0,52.97173232563716,20.66004556313129,api_related_indirect,normal
Tariffs And Supply Chain,WMT,1,1,0,Walmart Tightens Supply Chain And Beauty Offering To Support Growth Narrative,0,api_related_news,35.0,13,42.84375,very_high,sustained_narrative,52,7,0.4814814814814814,0.5,,,,2.2415555235048013,2.8866598361753093,2.355114259138724,-6.844266943589129,neutral,28.57142857142857,28.57142857142857,50.0,7.142857142857142,7.142857142857142,12.5,35.0,45.39058439598129,19.52287337368291,api_related_indirect,normal
AI Infrastructure,AVGO,3,1,3,"Broadcom, Qualcomm, or TSMC: Why One AI Chip Stock Won Decisively in April | Is Broadcom (AVGO) The Best AI Chip Stock in Billionaire Philippe Laffont’s Portfolio? | Broadcom Just Reached a 3-Year AI Chip Deal with Meta. Does That Make AVGO Stock a Buy?",2,explicit_news_linked,85.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Broadcom Inc. Common Stock,Technology,Semiconductors,7.0967663639384115,36.18452327917756,33.95662841540488,26.38076335493218,overheated,93.47826086956522,80.43478260869566,95.65217391304348,93.47826086956522,80.43478260869566,95.65217391304348,85.0,56.95996766769902,85.43529949798095,explicit_news_linked,normal;price_risk
AI Infrastructure,MSFT,1,1,0,Should Microsoft’s US$190 Billion AI Infrastructure Bet Reshape the Risk‑Reward Balance for MSFT Investors?,1,explicit_news_linked,85.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Microsoft Corporation Common Stock,Technology,Computer Software: Prepackaged Software,-4.591727770548193,9.831582059121336,-0.1787955885236392,0.0278221348759544,neutral,73.91304347826086,80.43478260869566,39.130434782608695,73.91304347826086,80.43478260869566,39.130434782608695,85.0,52.97173232563716,66.68489028362818,explicit_news_linked,normal
AI Infrastructure,ARM,0,0,0,,0,pure_play,100.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Arm Holdings plc American Depositary Shares,Technology,Semiconductors,4.354396889526679,39.34260744666218,98.27833285584246,29.5388475224168,overheated,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,100.0,60.4338602519321,49.76507903778982,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
AI Infrastructure,ASML,0,0,0,,0,pure_play,100.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,4.504679643910459,11.20240341460046,4.020623957830294,1.398643490355079,neutral,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,100.0,54.47963581666421,48.87194537249963,mapped_pure_play_watch,mapped_only_needs_news_confirmation
AI Infrastructure,SMCI,0,0,0,,0,enabler,80.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Super Micro Computer Inc. Common Stock,Technology,Computer Manufacturing,2.000000279977776,26.05442647624896,-6.319514645023904,16.25066655200358,confirming,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,80.0,80.81686118447756,48.82252917767164,mapped_watch,mapped_only_needs_news_confirmation
AI Infrastructure,TSM,0,0,0,,0,pure_play,100.0,14,39.78125,very_high,sustained_narrative,55,9,0.35,0.55,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,1.2399934444066174,16.22336587731963,18.637150756972364,6.4196059530742495,extended,32.608695652173914,32.608695652173914,39.130434782608695,32.608695652173914,32.608695652173914,39.130434782608695,100.0,50.002694525655286,48.200404178848295,mapped_pure_play_watch,mapped_only_needs_news_confirmation;price_risk
